order_id,order_date,Full_Name,city,state,zip_code,product_id,product_name,category_name,brand_name,quantity,list_price,discount,Revenue,staff_id,Staff_FullName,store_id,store_name,StoreCity,StoreState,StoreZip
923,5/31/17,Agatha Melton,Springfield Gardens,NY,11413,6,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,1,469.99,0.1,469.89,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
923,5/31/17,Agatha Melton,Springfield Gardens,NY,11413,74,Electra Cruiser Lux 1 - 2017,Cruisers Bicycles,Electra,2,439.99,0.05,879.93,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
924,6/2/17,Jayne Kirkland,Rowlett,TX,75088,36,Surly Troll Frameset - 2017,Mountain Bikes,Surly,1,832.99,0.2,832.79,8,KaliVargas,3,Rowlett Bikes,Rowlett,TX,75088
924,6/2/17,Jayne Kirkland,Rowlett,TX,75088,97,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra,2,349.99,0.2,699.78,8,KaliVargas,3,Rowlett Bikes,Rowlett,TX,75088
925,6/2/17,Conrad Mueller,Massapequa,NY,11758,62,Trek Boone 7 - 2017,Cyclocross Bicycles,Trek,2,3499.99,0.2,6999.78,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
925,6/2/17,Conrad Mueller,Massapequa,NY,11758,97,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra,1,349.99,0.07,349.92,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
926,6/3/17,Mariana Strong,Santa Clara,CA,95050,37,Haro Flightline One ST - 2017,Mountain Bikes,Haro,2,379.99,0.2,759.78,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
927,6/3/17,Lee Dunn,San Jose,CA,95127,3,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,1,999.99,0.1,999.89,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
927,6/3/17,Lee Dunn,San Jose,CA,95127,16,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,2,599.99,0.2,1199.78,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
927,6/3/17,Lee Dunn,San Jose,CA,95127,43,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Trek,1,5299.99,0.07,5299.92,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
927,6/3/17,Lee Dunn,San Jose,CA,95127,50,Trek Silque SLR 7 Women's - 2017,Road Bikes,Trek,1,5999.99,0.1,5999.89,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
927,6/3/17,Lee Dunn,San Jose,CA,95127,74,Electra Cruiser Lux 1 - 2017,Cruisers Bicycles,Electra,2,439.99,0.1,879.88,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
928,6/5/17,Stephen Vega,Anaheim,CA,92806,71,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Sun Bicycles,2,416.99,0.05,833.93,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
928,6/5/17,Stephen Vega,Anaheim,CA,92806,83,Trek Boy's Kickster - 2015/2017,Children Bicycles,Trek,1,149.99,0.2,149.79,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
929,6/5/17,Myron Ruiz,Amityville,NY,11701,24,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,1,549.99,0.05,549.94,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
929,6/5/17,Myron Ruiz,Amityville,NY,11701,63,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Trek,2,3499.99,0.1,6999.88,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
929,6/5/17,Myron Ruiz,Amityville,NY,11701,82,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,Electra,1,659.99,0.2,659.79,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
930,6/5/17,Abram Copeland,Harlingen,TX,78552,51,Trek Silque SLR 8 Women's - 2017,Road Bikes,Trek,2,6499.99,0.1,12999.88,9,LaylaTerrell,3,Rowlett Bikes,Rowlett,TX,75088
930,6/5/17,Abram Copeland,Harlingen,TX,78552,56,Trek Domane SLR 6 Disc - 2017,Road Bikes,Trek,2,5499.99,0.07,10999.91,9,LaylaTerrell,3,Rowlett Bikes,Rowlett,TX,75088
930,6/5/17,Abram Copeland,Harlingen,TX,78552,60,Sun Bicycles ElectroLite - 2017,Electric Bikes,Sun Bicycles,1,1559.99,0.1,1559.89,9,LaylaTerrell,3,Rowlett Bikes,Rowlett,TX,75088
930,6/5/17,Abram Copeland,Harlingen,TX,78552,65,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Sun Bicycles,2,346.99,0.05,693.93,9,LaylaTerrell,3,Rowlett Bikes,Rowlett,TX,75088
930,6/5/17,Abram Copeland,Harlingen,TX,78552,82,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,Electra,1,659.99,0.07,659.92,9,LaylaTerrell,3,Rowlett Bikes,Rowlett,TX,75088
931,6/7/17,Tressa Weiss,Ossining,NY,10562,49,Trek Domane SL 6 - 2017,Road Bikes,Trek,2,3499.99,0.07,6999.91,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
931,6/7/17,Tressa Weiss,Ossining,NY,10562,76,"Electra Girl's Hawaii 1 16"" - 2017",Cruisers Bicycles,Electra,1,299.99,0.2,299.79,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
932,6/7/17,Douglas Richards,Valley Stream,NY,11580,74,Electra Cruiser Lux 1 - 2017,Cruisers Bicycles,Electra,1,439.99,0.05,439.94,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
933,6/7/17,Alita Salinas,Uniondale,NY,11553,21,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,1,269.99,0.2,269.79,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
933,6/7/17,Alita Salinas,Uniondale,NY,11553,75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Cruisers Bicycles,Electra,2,599.99,0.05,1199.93,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
933,6/7/17,Alita Salinas,Uniondale,NY,11553,77,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Electra,1,799.99,0.07,799.92,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
934,6/9/17,Corrina Sawyer,Troy,NY,12180,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,1,449,0.1,448.9,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
934,6/9/17,Corrina Sawyer,Troy,NY,12180,35,Sun Bicycles Spider 3i - 2017,Mountain Bikes,Sun Bicycles,2,832.99,0.05,1665.93,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
934,6/9/17,Corrina Sawyer,Troy,NY,12180,48,Trek Emonda S 4 - 2017,Road Bikes,Trek,1,1499.99,0.05,1499.94,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
934,6/9/17,Corrina Sawyer,Troy,NY,12180,56,Trek Domane SLR 6 Disc - 2017,Road Bikes,Trek,2,5499.99,0.2,10999.78,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
934,6/9/17,Corrina Sawyer,Troy,NY,12180,61,Trek Powerfly 8 FS Plus - 2017,Electric Bikes,Trek,1,4999.99,0.07,4999.92,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
935,6/10/17,Mozelle Carter,Houston,TX,77016,6,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,1,469.99,0.07,469.92,8,KaliVargas,3,Rowlett Bikes,Rowlett,TX,75088
935,6/10/17,Mozelle Carter,Houston,TX,77016,38,Haro Flightline Two 26 Plus - 2017,Mountain Bikes,Haro,1,549.99,0.07,549.92,8,KaliVargas,3,Rowlett Bikes,Rowlett,TX,75088
935,6/10/17,Mozelle Carter,Houston,TX,77016,65,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Sun Bicycles,2,346.99,0.2,693.78,8,KaliVargas,3,Rowlett Bikes,Rowlett,TX,75088
935,6/10/17,Mozelle Carter,Houston,TX,77016,76,"Electra Girl's Hawaii 1 16"" - 2017",Cruisers Bicycles,Electra,2,299.99,0.07,599.91,8,KaliVargas,3,Rowlett Bikes,Rowlett,TX,75088
936,6/10/17,Mellisa Farley,Central Islip,NY,11722,44,Haro SR 1.1 - 2017,Mountain Bikes,Haro,1,539.99,0.07,539.92,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
936,6/10/17,Mellisa Farley,Central Islip,NY,11722,70,Electra Amsterdam Original 3i - 2015/2017,Cruisers Bicycles,Electra,1,659.99,0.1,659.89,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
937,6/11/17,Melanie Hayes,Liverpool,NY,13090,28,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes,Surly,2,2499.99,0.07,4999.91,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
937,6/11/17,Melanie Hayes,Liverpool,NY,13090,51,Trek Silque SLR 8 Women's - 2017,Road Bikes,Trek,2,6499.99,0.07,12999.91,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
937,6/11/17,Melanie Hayes,Liverpool,NY,13090,58,Trek Madone 9.2 - 2017,Road Bikes,Trek,2,4999.99,0.07,9999.91,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
937,6/11/17,Melanie Hayes,Liverpool,NY,13090,66,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Sun Bicycles,1,250.99,0.2,250.79,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
937,6/11/17,Melanie Hayes,Liverpool,NY,13090,108,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Sun Bicycles,2,449.99,0.1,899.88,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
938,6/11/17,Walton Dejesus,Lockport,NY,14094,4,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,1,2899.99,0.05,2899.94,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
938,6/11/17,Walton Dejesus,Lockport,NY,14094,13,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,1,269.99,0.05,269.94,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
939,6/11/17,Hugh Craft,Centereach,NY,11720,5,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1,1320.99,0.1,1320.89,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
939,6/11/17,Hugh Craft,Centereach,NY,11720,107,Sun Bicycles Cruz 7 - 2017,Comfort Bicycles,Sun Bicycles,2,416.99,0.2,833.78,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
940,6/12/17,Chasidy Webster,Rocklin,CA,95677,75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Cruisers Bicycles,Electra,2,599.99,0.2,1199.78,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
941,6/12/17,Genny Hensley,Redondo Beach,CA,90278,11,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,2,1680.99,0.07,3361.91,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
941,6/12/17,Genny Hensley,Redondo Beach,CA,90278,25,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,1,499.99,0.1,499.89,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
941,6/12/17,Genny Hensley,Redondo Beach,CA,90278,102,Electra Townie Original 7D - 2017,Comfort Bicycles,Electra,2,489.99,0.05,979.93,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
942,6/13/17,Carter Bentley,Carmel,NY,10512,35,Sun Bicycles Spider 3i - 2017,Mountain Bikes,Sun Bicycles,2,832.99,0.07,1665.91,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
942,6/13/17,Carter Bentley,Carmel,NY,10512,98,Electra Straight 8 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra,2,489.99,0.05,979.93,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
942,6/13/17,Carter Bentley,Carmel,NY,10512,100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Electra,1,489.99,0.05,489.94,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
942,6/13/17,Carter Bentley,Carmel,NY,10512,103,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Sun Bicycles,1,551.99,0.05,551.94,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
942,6/13/17,Carter Bentley,Carmel,NY,10512,110,Sun Bicycles Drifter 7 - 2017,Comfort Bicycles,Sun Bicycles,2,470.99,0.1,941.88,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
943,6/13/17,Daphine Willis,Farmingdale,NY,11735,25,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,1,499.99,0.2,499.79,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
943,6/13/17,Daphine Willis,Farmingdale,NY,11735,82,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,Electra,1,659.99,0.2,659.79,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
944,6/14/17,Jone Bernard,Anaheim,CA,92806,16,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,2,599.99,0.1,1199.88,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
944,6/14/17,Jone Bernard,Anaheim,CA,92806,29,Trek X-Caliber 8 - 2017,Mountain Bikes,Trek,2,999.99,0.07,1999.91,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
944,6/14/17,Jone Bernard,Anaheim,CA,92806,69,Sun Bicycles Cruz 7 - 2017,Cruisers Bicycles,Sun Bicycles,2,416.99,0.07,833.91,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
944,6/14/17,Jone Bernard,Anaheim,CA,92806,70,Electra Amsterdam Original 3i - 2015/2017,Cruisers Bicycles,Electra,2,659.99,0.2,1319.78,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
944,6/14/17,Jone Bernard,Anaheim,CA,92806,85,Haro Downtown 16 - 2017,Children Bicycles,Haro,2,329.99,0.2,659.78,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
945,6/14/17,Loreta Johnston,Spring Valley,NY,10977,34,Trek Session DH 27.5 Carbon Frameset - 2017,Mountain Bikes,Trek,2,469.99,0.05,939.93,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
945,6/14/17,Loreta Johnston,Spring Valley,NY,10977,44,Haro SR 1.1 - 2017,Mountain Bikes,Haro,2,539.99,0.1,1079.88,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
945,6/14/17,Loreta Johnston,Spring Valley,NY,10977,50,Trek Silque SLR 7 Women's - 2017,Road Bikes,Trek,2,5999.99,0.05,11999.93,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
945,6/14/17,Loreta Johnston,Spring Valley,NY,10977,94,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro,2,249.99,0.2,499.78,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
945,6/14/17,Loreta Johnston,Spring Valley,NY,10977,105,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Sun Bicycles,1,533.99,0.05,533.94,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
946,6/14/17,Andreas Mayer,New Rochelle,NY,10801,7,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,1,3999.99,0.1,3999.89,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
946,6/14/17,Andreas Mayer,New Rochelle,NY,10801,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,2,269.99,0.2,539.78,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
946,6/14/17,Andreas Mayer,New Rochelle,NY,10801,56,Trek Domane SLR 6 Disc - 2017,Road Bikes,Trek,2,5499.99,0.07,10999.91,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
946,6/14/17,Andreas Mayer,New Rochelle,NY,10801,62,Trek Boone 7 - 2017,Cyclocross Bicycles,Trek,1,3499.99,0.05,3499.94,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
946,6/14/17,Andreas Mayer,New Rochelle,NY,10801,85,Haro Downtown 16 - 2017,Children Bicycles,Haro,2,329.99,0.2,659.78,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
947,6/15/17,Myesha Burgess,Campbell,CA,95008,32,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Trek,1,469.99,0.05,469.94,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
947,6/15/17,Myesha Burgess,Campbell,CA,95008,42,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Trek,2,2299.99,0.07,4599.91,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
947,6/15/17,Myesha Burgess,Campbell,CA,95008,44,Haro SR 1.1 - 2017,Mountain Bikes,Haro,1,539.99,0.07,539.92,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
948,6/15/17,Skye Pope,Richmond Hill,NY,11418,20,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,2,599.99,0.1,1199.88,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
948,6/15/17,Skye Pope,Richmond Hill,NY,11418,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.2,599.78,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
948,6/15/17,Skye Pope,Richmond Hill,NY,11418,72,Sun Bicycles Biscayne Tandem 7 - 2017,Cruisers Bicycles,Sun Bicycles,2,619.99,0.2,1239.78,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
948,6/15/17,Skye Pope,Richmond Hill,NY,11418,92,Haro Shredder 20 - 2017,Children Bicycles,Haro,2,209.99,0.2,419.78,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
948,6/15/17,Skye Pope,Richmond Hill,NY,11418,101,Electra Townie 7D (20-inch) - Boys' - 2017,Children Bicycles,Electra,1,339.99,0.2,339.79,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
949,6/16/17,Rosalva Hamilton,Campbell,CA,95008,9,Trek Conduit+ - 2016,Electric Bikes,Trek,2,2999.99,0.1,5999.88,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
949,6/16/17,Rosalva Hamilton,Campbell,CA,95008,55,Trek Domane S 6 - 2017,Road Bikes,Trek,2,2699.99,0.05,5399.93,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
950,6/16/17,Nicholas Vazquez,West Hempstead,NY,11552,56,Trek Domane SLR 6 Disc - 2017,Road Bikes,Trek,1,5499.99,0.05,5499.94,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
951,6/16/17,Tamela Harrell,Central Islip,NY,11722,43,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Trek,2,5299.99,0.1,10599.88,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
951,6/16/17,Tamela Harrell,Central Islip,NY,11722,59,Trek Domane S 5 Disc - 2017,Road Bikes,Trek,1,2599.99,0.1,2599.89,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
951,6/16/17,Tamela Harrell,Central Islip,NY,11722,62,Trek Boone 7 - 2017,Cyclocross Bicycles,Trek,2,3499.99,0.2,6999.78,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
952,6/16/17,Arvilla Weiss,Bay Shore,NY,11706,20,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,2,599.99,0.07,1199.91,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
952,6/16/17,Arvilla Weiss,Bay Shore,NY,11706,57,Trek Emonda S 5 - 2017,Road Bikes,Trek,1,1999.99,0.05,1999.94,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
953,6/16/17,Nicki Larson,Monsey,NY,10952,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.07,599.91,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
954,6/17/17,Ashleigh Frank,Levittown,NY,11756,4,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,2,2899.99,0.1,5799.88,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
955,6/17/17,Phebe Turner,Sunnyside,NY,11104,31,Surly Wednesday - 2017,Mountain Bikes,Surly,2,1632.99,0.07,3265.91,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
955,6/17/17,Phebe Turner,Sunnyside,NY,11104,43,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Trek,1,5299.99,0.1,5299.89,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
955,6/17/17,Phebe Turner,Sunnyside,NY,11104,63,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Trek,1,3499.99,0.2,3499.79,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
955,6/17/17,Phebe Turner,Sunnyside,NY,11104,88,Trek Precaliber 12 Girls - 2017,Children Bicycles,Trek,1,189.99,0.05,189.94,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
955,6/17/17,Phebe Turner,Sunnyside,NY,11104,96,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra,1,349.99,0.05,349.94,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
956,6/17/17,Annabelle Hebert,Spring Valley,NY,10977,13,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,2,269.99,0.2,539.78,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
956,6/17/17,Annabelle Hebert,Spring Valley,NY,10977,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,1,299.99,0.2,299.79,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
956,6/17/17,Annabelle Hebert,Spring Valley,NY,10977,73,Sun Bicycles Brickell Tandem 7 - 2017,Cruisers Bicycles,Sun Bicycles,2,749.99,0.1,1499.88,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
956,6/17/17,Annabelle Hebert,Spring Valley,NY,10977,76,"Electra Girl's Hawaii 1 16"" - 2017",Cruisers Bicycles,Electra,2,299.99,0.1,599.88,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
956,6/17/17,Annabelle Hebert,Spring Valley,NY,10977,79,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Cruisers Bicycles,Sun Bicycles,2,402.99,0.1,805.88,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
957,6/17/17,Camila Carroll,San Antonio,TX,78213,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,2,269.99,0.07,539.91,9,LaylaTerrell,3,Rowlett Bikes,Rowlett,TX,75088
957,6/17/17,Camila Carroll,San Antonio,TX,78213,66,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Sun Bicycles,1,250.99,0.07,250.92,9,LaylaTerrell,3,Rowlett Bikes,Rowlett,TX,75088
957,6/17/17,Camila Carroll,San Antonio,TX,78213,70,Electra Amsterdam Original 3i - 2015/2017,Cruisers Bicycles,Electra,2,659.99,0.05,1319.93,9,LaylaTerrell,3,Rowlett Bikes,Rowlett,TX,75088
957,6/17/17,Camila Carroll,San Antonio,TX,78213,108,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Sun Bicycles,2,449.99,0.05,899.93,9,LaylaTerrell,3,Rowlett Bikes,Rowlett,TX,75088
957,6/17/17,Camila Carroll,San Antonio,TX,78213,111,Sun Bicycles Drifter 7 - Women's - 2017,Comfort Bicycles,Sun Bicycles,1,470.99,0.05,470.94,9,LaylaTerrell,3,Rowlett Bikes,Rowlett,TX,75088
958,6/18/17,Shona Mcmillan,Apple Valley,CA,92307,51,Trek Silque SLR 8 Women's - 2017,Road Bikes,Trek,1,6499.99,0.1,6499.89,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
958,6/18/17,Shona Mcmillan,Apple Valley,CA,92307,76,"Electra Girl's Hawaii 1 16"" - 2017",Cruisers Bicycles,Electra,1,299.99,0.2,299.79,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
959,6/18/17,Rita Bailey,Ossining,NY,10562,15,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,1,529.99,0.2,529.79,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
959,6/18/17,Rita Bailey,Ossining,NY,10562,41,Haro Shift R3 - 2017,Mountain Bikes,Haro,1,1469.99,0.05,1469.94,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
959,6/18/17,Rita Bailey,Ossining,NY,10562,65,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Sun Bicycles,1,346.99,0.07,346.92,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
959,6/18/17,Rita Bailey,Ossining,NY,10562,72,Sun Bicycles Biscayne Tandem 7 - 2017,Cruisers Bicycles,Sun Bicycles,1,619.99,0.1,619.89,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
960,6/18/17,Genoveva Lloyd,Bayside,NY,11361,48,Trek Emonda S 4 - 2017,Road Bikes,Trek,2,1499.99,0.05,2999.93,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
960,6/18/17,Genoveva Lloyd,Bayside,NY,11361,52,Surly Steamroller - 2017,Road Bikes,Surly,1,875.99,0.1,875.89,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
960,6/18/17,Genoveva Lloyd,Bayside,NY,11361,73,Sun Bicycles Brickell Tandem 7 - 2017,Cruisers Bicycles,Sun Bicycles,2,749.99,0.05,1499.93,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
960,6/18/17,Genoveva Lloyd,Bayside,NY,11361,83,Trek Boy's Kickster - 2015/2017,Children Bicycles,Trek,2,149.99,0.1,299.88,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
961,6/19/17,Lizzie Joyner,Coachella,CA,92236,47,Trek Remedy 9.8 - 2017,Mountain Bikes,Trek,2,5299.99,0.2,10599.78,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
961,6/19/17,Lizzie Joyner,Coachella,CA,92236,65,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Sun Bicycles,2,346.99,0.07,693.91,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
